date,ZIP,confirmed cases,new_confirmed_cases,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,population,Population.Density,incomLev,cases_adjusted_by_pop,new_cases_adjusted_by_pop,ave_new6_9after,ave_new7_10after,ave_new8_11after
2020-07-07,Canyon Country,51,1,100.47,47.16,105.67,-29.0,-9.0,-3.0,-38.0,-42.0,15.0,25899,4,2,0.0019691879995366616,3.861152940267964e-05,1.5,1.5,1.25
2020-07-08,Canyon Country,51,0,102.16,47.22,106.68,-30.0,-10.0,-2.0,-39.0,-41.0,15.0,25899,4,2,0.0019691879995366616,0.0,1.5,1.25,1.25
2020-07-09,Canyon Country,52,1,105.36,47.62,110.24,-29.0,-9.0,-5.0,-40.0,-41.0,16.0,25899,4,2,0.0020077995289393413,3.861152940267964e-05,1.25,1.25,1.25
2020-07-10,Canyon Country,52,0,117.34,50.36,122.4,-32.0,-8.0,-8.0,-40.0,-40.0,16.0,25899,4,2,0.0020077995289393413,0.0,1.25,1.25,2.0
2020-07-11,Canyon Country,52,0,108.61,43.58,123.69,-35.0,-8.0,-20.0,-37.0,-20.0,10.0,25899,4,2,0.0020077995289393413,0.0,1.25,2.0,1.75
2020-07-12,Canyon Country,54,2,89.72,38.63,99.92,-34.0,-12.0,-9.0,-40.0,-21.0,8.0,25899,4,2,0.0020850225877447007,7.722305880535928e-05,2.0,1.75,1.5
2020-07-13,Canyon Country,55,1,99.32,48.12,105.51,-28.0,-11.0,-8.0,-41.0,-41.0,14.0,25899,4,2,0.00212363411714738,3.861152940267964e-05,1.75,1.5,1.5
2020-07-14,Canyon Country,57,2,99.93,46.43,105.27,-30.0,-10.0,-4.0,-41.0,-42.0,15.0,25899,4,2,0.0022008571759527394,7.722305880535928e-05,1.5,1.5,1.5
2020-07-15,Canyon Country,58,1,101.23,45.44,105.17,-31.0,-11.0,-4.0,-41.0,-42.0,16.0,25899,4,2,0.002239468705355419,3.861152940267964e-05,1.5,1.5,1.5
2020-07-16,Canyon Country,60,2,103.1,44.65,108.16,-32.0,-11.0,-5.0,-42.0,-42.0,16.0,25899,4,2,0.0023166917641607786,7.722305880535928e-05,1.5,1.5,1.5
2020-07-17,Canyon Country,61,1,115.66,46.56,122.24,-33.0,-10.0,-5.0,-41.0,-41.0,16.0,25899,4,2,0.0023553032935634583,3.861152940267964e-05,1.5,1.5,1.0
2020-07-18,Canyon Country,62,1,108.57,41.14,123.87,-36.0,-9.0,-15.0,-37.0,-22.0,10.0,25899,4,2,0.0023939148229661375,3.861152940267964e-05,1.5,1.0,0.25
2020-07-19,Canyon Country,63,1,89.04,36.33,98.2,-35.0,-13.0,-4.0,-40.0,-23.0,8.0,25899,4,2,0.0024325263523688172,3.861152940267964e-05,1.0,0.25,1.0
2020-07-20,Canyon Country,65,2,98.78,46.0,104.27,-31.0,-13.0,-2.0,-41.0,-42.0,14.0,25899,4,2,0.0025097494111741767,7.722305880535928e-05,0.25,1.0,1.5
2020-07-21,Canyon Country,69,4,101.53,45.83,106.4,-31.0,-12.0,-1.0,-41.0,-43.0,15.0,25899,4,2,0.002664195528784895,0.00015444611761071856,1.0,1.5,1.75
2020-07-22,Canyon Country,69,0,103.21,45.57,106.65,-31.0,-12.0,-2.0,-42.0,-42.0,15.0,25899,4,2,0.002664195528784895,0.0,1.5,1.75,1.5
2020-07-23,Canyon Country,69,0,105.03,44.31,108.99,-32.0,-12.0,-4.0,-42.0,-42.0,16.0,25899,4,2,0.002664195528784895,0.0,1.75,1.5,0.75
2020-07-24,Canyon Country,71,2,118.49,47.65,123.08,-33.0,-11.0,-6.0,-41.0,-40.0,16.0,25899,4,2,0.0027414185875902545,7.722305880535928e-05,1.5,0.75,0.75
2020-07-25,Canyon Country,75,4,110.26,40.83,126.5,-35.0,-10.0,-13.0,-37.0,-22.0,9.0,25899,4,2,0.002895864705200973,0.00015444611761071856,0.75,0.75,1.0
2020-07-26,Canyon Country,75,0,92.04,37.3,100.84,-34.0,-14.0,-2.0,-39.0,-23.0,8.0,25899,4,2,0.002895864705200973,0.0,0.75,1.0,1.0
2020-07-27,Canyon Country,75,0,99.56,46.64,104.9,-30.0,-14.0,-4.0,-41.0,-42.0,14.0,25899,4,2,0.002895864705200973,0.0,1.0,1.0,1.5
2020-07-28,Canyon Country,75,0,102.77,46.24,107.93,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,25899,4,2,0.002895864705200973,0.0,1.0,1.5,1.75
2020-07-29,Canyon Country,76,1,105.6,47.67,109.43,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,25899,4,2,0.0029344762346036526,3.861152940267964e-05,1.5,1.75,0.0
2020-07-30,Canyon Country,79,3,109.82,46.04,111.63,-32.0,-12.0,-6.0,-41.0,-43.0,15.0,25899,4,2,0.0030503108228116917,0.00011583458820803892,1.75,0.0,0.0
2020-07-31,Canyon Country,81,2,124.8,49.42,127.5,-32.0,-10.0,-4.0,-39.0,-41.0,15.0,25899,4,2,0.0031275338816170507,7.722305880535928e-05,0.0,0.0,0.0
2020-08-01,Canyon Country,82,1,116.76,42.81,132.95,-35.0,-7.0,-14.0,-35.0,-22.0,9.0,25899,4,2,0.0031661454110197304,3.861152940267964e-05,0.0,0.0,0.0
2020-08-02,Canyon Country,82,0,95.16,38.03,105.03,-33.0,-12.0,-3.0,-37.0,-23.0,8.0,25899,4,2,0.0031661454110197304,0.0,0.0,0.0,0.0
2020-08-03,Canyon Country,82,0,107.79,48.82,110.12,-28.0,-11.0,-2.0,-39.0,-41.0,13.0,25899,4,2,0.0031661454110197304,0.0,0.0,0.0,0.0
2020-08-04,Canyon Country,84,2,107.59,48.02,110.84,-29.0,-10.0,0.0,-39.0,-42.0,14.0,25899,4,2,0.00324336846982509,7.722305880535928e-05,0.0,0.0,0.0
2020-08-05,Canyon Country,86,2,108.24,48.72,112.06,-29.0,-11.0,0.0,-39.0,-42.0,14.0,25899,4,2,0.0033205915286304492,7.722305880535928e-05,0.0,0.0,0.0
2020-08-06,Canyon Country,86,0,110.75,47.89,115.52,-30.0,-11.0,-1.0,-39.0,-42.0,15.0,25899,4,2,0.0033205915286304492,0.0,0.0,0.0,0.0
2020-08-07,Canyon Country,88,2,125.32,49.93,131.55,-31.0,-10.0,-2.0,-38.0,-41.0,15.0,25899,4,2,0.003397814587435808,7.722305880535928e-05,0.0,0.0,0.0
2020-08-08,Canyon Country,91,3,117.6,43.23,137.38,-34.0,-9.0,-10.0,-35.0,-22.0,9.0,25899,4,2,0.0035136491756438473,0.00011583458820803892,0.0,0.0,0.0
2020-07-01,Carson,673,8,104.51,47.38,105.97,-26.0,-9.0,-4.0,-37.0,-40.0,14.0,89549,4676,2,0.007515438475024847,8.933656433907693e-05,19.25,24.75,21.25
2020-07-02,Carson,687,14,111.16,46.93,111.07,-25.0,-3.0,-3.0,-36.0,-42.0,14.0,89549,4676,2,0.007671777462618231,0.00015633898759338463,24.75,21.25,24.75
2020-07-06,Carson,750,63,96.69,47.33,101.87,-29.0,-11.0,-6.0,-40.0,-42.0,14.0,89549,4676,2,0.008375302906788461,0.0007035254441702309,21.25,24.75,24.25
2020-07-07,Carson,768,18,100.47,47.16,105.67,-29.0,-9.0,-3.0,-38.0,-42.0,15.0,89549,4676,2,0.008576310176551385,0.00020100726976292308,24.75,24.25,21.75
2020-07-08,Carson,787,19,102.16,47.22,106.68,-30.0,-10.0,-2.0,-39.0,-41.0,15.0,89549,4676,2,0.008788484516856694,0.0002121743403053077,24.25,21.75,21.75
2020-07-09,Carson,797,10,105.36,47.62,110.24,-29.0,-9.0,-5.0,-40.0,-41.0,16.0,89549,4676,2,0.00890015522228054,0.00011167070542384616,21.75,21.75,18.5
2020-07-10,Carson,809,12,117.34,50.36,122.4,-32.0,-8.0,-8.0,-40.0,-40.0,16.0,89549,4676,2,0.009034160068789154,0.0001340048465086154,21.75,18.5,22.5
2020-07-11,Carson,840,31,108.61,43.58,123.69,-35.0,-8.0,-20.0,-37.0,-20.0,10.0,89549,4676,2,0.009380339255603078,0.0003461791868139231,18.5,22.5,22.0
2020-07-12,Carson,860,20,89.72,38.63,99.92,-34.0,-12.0,-9.0,-40.0,-21.0,8.0,89549,4676,2,0.00960368066645077,0.00022334141084769232,22.5,22.0,20.5
2020-07-13,Carson,874,14,99.32,48.12,105.51,-28.0,-11.0,-8.0,-41.0,-41.0,14.0,89549,4676,2,0.009760019654044154,0.00015633898759338463,22.0,20.5,19.75
2020-07-14,Carson,908,34,99.93,46.43,105.27,-30.0,-10.0,-4.0,-41.0,-42.0,15.0,89549,4676,2,0.010139700052485231,0.000379680398441077,20.5,19.75,21.0
2020-07-15,Carson,925,17,101.23,45.44,105.17,-31.0,-11.0,-4.0,-41.0,-42.0,16.0,89549,4676,2,0.01032954025170577,0.0001898401992205385,19.75,21.0,17.5
2020-07-16,Carson,959,34,103.1,44.65,108.16,-32.0,-11.0,-5.0,-42.0,-42.0,16.0,89549,4676,2,0.010709220650146846,0.000379680398441077,21.0,17.5,17.75
2020-07-17,Carson,971,12,115.66,46.56,122.24,-33.0,-10.0,-5.0,-41.0,-41.0,16.0,89549,4676,2,0.010843225496655463,0.0001340048465086154,17.5,17.75,15.75
2020-07-18,Carson,995,24,108.57,41.14,123.87,-36.0,-9.0,-15.0,-37.0,-22.0,10.0,89549,4676,2,0.011111235189672693,0.0002680096930172308,17.75,15.75,13.75
2020-07-19,Carson,1012,17,89.04,36.33,98.2,-35.0,-13.0,-4.0,-40.0,-23.0,8.0,89549,4676,2,0.01130107538889323,0.0001898401992205385,15.75,13.75,20.25
2020-07-20,Carson,1033,21,98.78,46.0,104.27,-31.0,-13.0,-2.0,-41.0,-42.0,14.0,89549,4676,2,0.01153558387028331,0.00023450848139007694,13.75,20.25,23.5
2020-07-21,Carson,1061,28,101.53,45.83,106.4,-31.0,-12.0,-1.0,-41.0,-43.0,15.0,89549,4676,2,0.011848261845470078,0.00031267797518676926,20.25,23.5,26.5
2020-07-22,Carson,1083,22,103.21,45.57,106.65,-31.0,-12.0,-2.0,-42.0,-42.0,15.0,89549,4676,2,0.012093937397402539,0.00024567555193246153,23.5,26.5,20.75
2020-07-23,Carson,1094,11,105.03,44.31,108.99,-32.0,-12.0,-4.0,-42.0,-42.0,16.0,89549,4676,2,0.01221677517336877,0.00012283777596623077,26.5,20.75,16.75
2020-07-24,Carson,1112,18,118.49,47.65,123.08,-33.0,-11.0,-6.0,-41.0,-40.0,16.0,89549,4676,2,0.012417782443131693,0.00020100726976292308,20.75,16.75,14.0
2020-07-25,Carson,1145,33,110.26,40.83,126.5,-35.0,-10.0,-13.0,-37.0,-22.0,9.0,89549,4676,2,0.012786295771030385,0.00036851332789869236,16.75,14.0,12.5
2020-07-26,Carson,1153,8,92.04,37.3,100.84,-34.0,-14.0,-2.0,-39.0,-23.0,8.0,89549,4676,2,0.012875632335369463,8.933656433907693e-05,14.0,12.5,20.75
2020-07-27,Carson,1165,12,99.56,46.64,104.9,-30.0,-14.0,-4.0,-41.0,-42.0,14.0,89549,4676,2,0.013009637181878078,0.0001340048465086154,12.5,20.75,21.0
2020-07-28,Carson,1175,10,102.77,46.24,107.93,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,89549,4676,2,0.013121307887301923,0.00011167070542384616,20.75,21.0,22.75
2020-07-29,Carson,1200,25,105.6,47.67,109.43,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,89549,4676,2,0.013400484650861539,0.0002791767635596154,21.0,22.75,0.0
2020-07-30,Carson,1234,34,109.82,46.04,111.63,-32.0,-12.0,-6.0,-41.0,-43.0,15.0,89549,4676,2,0.013780165049302616,0.000379680398441077,22.75,0.0,0.0
2020-07-31,Carson,1259,25,124.8,49.42,127.5,-32.0,-10.0,-4.0,-39.0,-41.0,15.0,89549,4676,2,0.014059341812862232,0.0002791767635596154,0.0,0.0,0.0
2020-08-01,Carson,1281,22,116.76,42.81,132.95,-35.0,-7.0,-14.0,-35.0,-22.0,9.0,89549,4676,2,0.014305017364794694,0.00024567555193246153,0.0,0.0,0.0
2020-08-02,Carson,1283,2,95.16,38.03,105.03,-33.0,-12.0,-3.0,-37.0,-23.0,8.0,89549,4676,2,0.014327351505879462,2.2334141084769234e-05,0.0,0.0,0.0
2020-08-03,Carson,1301,18,107.79,48.82,110.12,-28.0,-11.0,-2.0,-39.0,-41.0,13.0,89549,4676,2,0.014528358775642385,0.00020100726976292308,0.0,0.0,0.0
2020-08-04,Carson,1315,14,107.59,48.02,110.84,-29.0,-10.0,0.0,-39.0,-42.0,14.0,89549,4676,2,0.01468469776323577,0.00015633898759338463,0.0,0.0,0.0
2020-08-05,Carson,1331,16,108.24,48.72,112.06,-29.0,-11.0,0.0,-39.0,-42.0,14.0,89549,4676,2,0.014863370891913924,0.00017867312867815387,0.0,0.0,0.0
2020-08-06,Carson,1366,35,110.75,47.89,115.52,-30.0,-11.0,-1.0,-39.0,-42.0,15.0,89549,4676,2,0.015254218360897387,0.00039084746898346154,0.0,0.0,0.0
2020-08-07,Carson,1385,19,125.32,49.93,131.55,-31.0,-10.0,-2.0,-38.0,-41.0,15.0,89549,4676,2,0.015466392701202694,0.0002121743403053077,0.0,0.0,0.0
2020-08-08,Carson,1406,21,117.6,43.23,137.38,-34.0,-9.0,-10.0,-35.0,-22.0,9.0,89549,4676,2,0.01570090118259277,0.00023450848139007694,0.0,0.0,0.0
2020-07-01,Castaic,1791,-1,104.51,47.38,105.97,-26.0,-9.0,-4.0,-37.0,-40.0,14.0,16843,3076,2,0.10633497595440242,-5.937184587068812e-05,2.0,1.5,2.0
2020-07-02,Castaic,1792,1,111.16,46.93,111.07,-25.0,-3.0,-3.0,-36.0,-42.0,14.0,16843,3076,2,0.10639434780027311,5.937184587068812e-05,1.5,2.0,2.75
2020-07-06,Castaic,1799,7,96.69,47.33,101.87,-29.0,-11.0,-6.0,-40.0,-42.0,14.0,16843,3076,2,0.10680995072136792,0.00041560292109481684,2.0,2.75,3.0
2020-07-07,Castaic,1805,6,100.47,47.16,105.67,-29.0,-9.0,-3.0,-38.0,-42.0,15.0,16843,3076,2,0.10716618179659206,0.0003562310752241287,2.75,3.0,3.0
2020-07-08,Castaic,1810,5,102.16,47.22,106.68,-30.0,-10.0,-2.0,-39.0,-41.0,15.0,16843,3076,2,0.10746304102594549,0.0002968592293534406,3.0,3.0,2.5
2020-07-09,Castaic,1813,3,105.36,47.62,110.24,-29.0,-9.0,-5.0,-40.0,-41.0,16.0,16843,3076,2,0.10764115656355756,0.00017811553761206436,3.0,2.5,1.5
2020-07-10,Castaic,1816,3,117.34,50.36,122.4,-32.0,-8.0,-8.0,-40.0,-40.0,16.0,16843,3076,2,0.10781927210116962,0.00017811553761206436,2.5,1.5,1.5
2020-07-11,Castaic,1817,1,108.61,43.58,123.69,-35.0,-8.0,-20.0,-37.0,-20.0,10.0,16843,3076,2,0.10787864394704032,5.937184587068812e-05,1.5,1.5,1.5
2020-07-12,Castaic,1819,2,89.72,38.63,99.92,-34.0,-12.0,-9.0,-40.0,-21.0,8.0,16843,3076,2,0.1079973876387817,0.00011874369174137624,1.5,1.5,1.75
2020-07-13,Castaic,1821,2,99.32,48.12,105.51,-28.0,-11.0,-8.0,-41.0,-41.0,14.0,16843,3076,2,0.10811613133052307,0.00011874369174137624,1.5,1.75,2.5
2020-07-14,Castaic,1822,1,99.93,46.43,105.27,-30.0,-10.0,-4.0,-41.0,-42.0,15.0,16843,3076,2,0.10817550317639375,5.937184587068812e-05,1.75,2.5,2.25
2020-07-15,Castaic,1825,3,101.23,45.44,105.17,-31.0,-11.0,-4.0,-41.0,-42.0,16.0,16843,3076,2,0.10835361871400581,0.00017811553761206436,2.5,2.25,2.5
2020-07-16,Castaic,1830,5,103.1,44.65,108.16,-32.0,-11.0,-5.0,-42.0,-42.0,16.0,16843,3076,2,0.10865047794335926,0.0002968592293534406,2.25,2.5,2.25
2020-07-17,Castaic,1833,3,115.66,46.56,122.24,-33.0,-10.0,-5.0,-41.0,-41.0,16.0,16843,3076,2,0.10882859348097132,0.00017811553761206436,2.5,2.25,1.75
2020-07-18,Castaic,1834,1,108.57,41.14,123.87,-36.0,-9.0,-15.0,-37.0,-22.0,10.0,16843,3076,2,0.10888796532684202,5.937184587068812e-05,2.25,1.75,2.0
2020-07-19,Castaic,1835,1,89.04,36.33,98.2,-35.0,-13.0,-4.0,-40.0,-23.0,8.0,16843,3076,2,0.1089473371727127,5.937184587068812e-05,1.75,2.0,1.75
2020-07-20,Castaic,1836,1,98.78,46.0,104.27,-31.0,-13.0,-2.0,-41.0,-42.0,14.0,16843,3076,2,0.10900670901858339,5.937184587068812e-05,2.0,1.75,2.0
2020-07-21,Castaic,1839,3,101.53,45.83,106.4,-31.0,-12.0,-1.0,-41.0,-43.0,15.0,16843,3076,2,0.10918482455619545,0.00017811553761206436,1.75,2.0,1.25
2020-07-22,Castaic,1840,1,103.21,45.57,106.65,-31.0,-12.0,-2.0,-42.0,-42.0,15.0,16843,3076,2,0.10924419640206615,5.937184587068812e-05,2.0,1.25,0.5
2020-07-23,Castaic,1842,2,105.03,44.31,108.99,-32.0,-12.0,-4.0,-42.0,-42.0,16.0,16843,3076,2,0.10936294009380752,0.00011874369174137624,1.25,0.5,0.25
2020-07-24,Castaic,1846,4,118.49,47.65,123.08,-33.0,-11.0,-6.0,-41.0,-40.0,16.0,16843,3076,2,0.10960042747729026,0.00023748738348275248,0.5,0.25,0.75
2020-07-25,Castaic,1848,2,110.26,40.83,126.5,-35.0,-10.0,-13.0,-37.0,-22.0,9.0,16843,3076,2,0.10971917116903164,0.00011874369174137624,0.25,0.75,1.75
2020-07-26,Castaic,1850,2,92.04,37.3,100.84,-34.0,-14.0,-2.0,-39.0,-23.0,8.0,16843,3076,2,0.10983791486077302,0.00011874369174137624,0.75,1.75,2.0
2020-07-27,Castaic,1851,1,99.56,46.64,104.9,-30.0,-14.0,-4.0,-41.0,-42.0,14.0,16843,3076,2,0.10989728670664371,5.937184587068812e-05,1.75,2.0,2.25
2020-07-28,Castaic,1853,2,102.77,46.24,107.93,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,16843,3076,2,0.11001603039838509,0.00011874369174137624,2.0,2.25,1.75
2020-07-29,Castaic,1856,3,105.6,47.67,109.43,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,16843,3076,2,0.11019414593599715,0.00017811553761206436,2.25,1.75,0.0
2020-07-30,Castaic,1857,1,109.82,46.04,111.63,-32.0,-12.0,-6.0,-41.0,-43.0,15.0,16843,3076,2,0.11025351778186784,5.937184587068812e-05,1.75,0.0,0.0
2020-07-31,Castaic,1859,2,124.8,49.42,127.5,-32.0,-10.0,-4.0,-39.0,-41.0,15.0,16843,3076,2,0.11037226147360922,0.00011874369174137624,0.0,0.0,0.0
2020-08-01,Castaic,1858,-1,116.76,42.81,132.95,-35.0,-7.0,-14.0,-35.0,-22.0,9.0,16843,3076,2,0.11031288962773853,-5.937184587068812e-05,0.0,0.0,0.0
2020-08-02,Castaic,1858,0,95.16,38.03,105.03,-33.0,-12.0,-3.0,-37.0,-23.0,8.0,16843,3076,2,0.11031288962773853,0.0,0.0,0.0,0.0
2020-08-03,Castaic,1858,0,107.79,48.82,110.12,-28.0,-11.0,-2.0,-39.0,-41.0,13.0,16843,3076,2,0.11031288962773853,0.0,0.0,0.0,0.0
2020-08-04,Castaic,1862,4,107.59,48.02,110.84,-29.0,-10.0,0.0,-39.0,-42.0,14.0,16843,3076,2,0.11055037701122128,0.00023748738348275248,0.0,0.0,0.0
2020-08-05,Castaic,1865,3,108.24,48.72,112.06,-29.0,-11.0,0.0,-39.0,-42.0,14.0,16843,3076,2,0.11072849254883334,0.00017811553761206436,0.0,0.0,0.0
2020-08-06,Castaic,1866,1,110.75,47.89,115.52,-30.0,-11.0,-1.0,-39.0,-42.0,15.0,16843,3076,2,0.11078786439470403,5.937184587068812e-05,0.0,0.0,0.0
2020-08-07,Castaic,1867,1,125.32,49.93,131.55,-31.0,-10.0,-2.0,-38.0,-41.0,15.0,16843,3076,2,0.11084723624057471,5.937184587068812e-05,0.0,0.0,0.0
2020-08-08,Castaic,1869,2,117.6,43.23,137.38,-34.0,-9.0,-10.0,-35.0,-22.0,9.0,16843,3076,2,0.11096597993231609,0.00011874369174137624,0.0,0.0,0.0
2020-07-01,Central,994,20,104.51,47.38,105.97,-26.0,-9.0,-4.0,-37.0,-40.0,14.0,27849,4770,1,0.03569248446981938,0.0007181586412438508,19.5,24.0,22.5
2020-07-02,Central,1012,18,111.16,46.93,111.07,-25.0,-3.0,-3.0,-36.0,-42.0,14.0,27849,4770,1,0.03633882724693885,0.0006463427771194657,24.0,22.5,27.5
2020-07-06,Central,1079,67,96.69,47.33,101.87,-29.0,-11.0,-6.0,-40.0,-42.0,14.0,27849,4770,1,0.03874465869510575,0.0024058314481669,22.5,27.5,30.0
2020-07-07,Central,1099,20,100.47,47.16,105.67,-29.0,-9.0,-3.0,-38.0,-42.0,15.0,27849,4770,1,0.0394628173363496,0.0007181586412438508,27.5,30.0,26.0
2020-07-08,Central,1120,21,102.16,47.22,106.68,-30.0,-10.0,-2.0,-39.0,-41.0,15.0,27849,4770,1,0.040216883909655644,0.0007540665733060433,30.0,26.0,26.5
2020-07-09,Central,1138,18,105.36,47.62,110.24,-29.0,-9.0,-5.0,-40.0,-41.0,16.0,27849,4770,1,0.04086322668677511,0.0006463427771194657,26.0,26.5,23.5
2020-07-10,Central,1155,17,117.34,50.36,122.4,-32.0,-8.0,-8.0,-40.0,-40.0,16.0,27849,4770,1,0.04147366153183238,0.0006104348450572732,26.5,23.5,23.0
2020-07-11,Central,1180,25,108.61,43.58,123.69,-35.0,-8.0,-20.0,-37.0,-20.0,10.0,27849,4770,1,0.0423713598333872,0.0008976983015548135,23.5,23.0,24.0
2020-07-12,Central,1202,22,89.72,38.63,99.92,-34.0,-12.0,-9.0,-40.0,-21.0,8.0,27849,4770,1,0.04316133433875543,0.0007899745053682358,23.0,24.0,20.5
2020-07-13,Central,1216,14,99.32,48.12,105.51,-28.0,-11.0,-8.0,-41.0,-41.0,14.0,27849,4770,1,0.043664045387626124,0.0005027110488706956,24.0,20.5,15.25
2020-07-14,Central,1251,35,99.93,46.43,105.27,-30.0,-10.0,-4.0,-41.0,-42.0,15.0,27849,4770,1,0.044920823009802865,0.0012567776221767389,20.5,15.25,17.0
2020-07-15,Central,1270,19,101.23,45.44,105.17,-31.0,-11.0,-4.0,-41.0,-42.0,16.0,27849,4770,1,0.045603073718984526,0.0006822507091816582,15.25,17.0,15.0
2020-07-16,Central,1312,42,103.1,44.65,108.16,-32.0,-11.0,-5.0,-42.0,-42.0,16.0,27849,4770,1,0.04711120686559661,0.0015081331466120867,17.0,15.0,18.0
2020-07-17,Central,1336,24,115.66,46.56,122.24,-33.0,-10.0,-5.0,-41.0,-41.0,16.0,27849,4770,1,0.04797299723508923,0.0008617903694926209,15.0,18.0,17.75
2020-07-18,Central,1355,19,108.57,41.14,123.87,-36.0,-9.0,-15.0,-37.0,-22.0,10.0,27849,4770,1,0.04865524794427089,0.0006822507091816582,18.0,17.75,18.0
2020-07-19,Central,1376,21,89.04,36.33,98.2,-35.0,-13.0,-4.0,-40.0,-23.0,8.0,27849,4770,1,0.049409314517576935,0.0007540665733060433,17.75,18.0,16.0
2020-07-20,Central,1406,30,98.78,46.0,104.27,-31.0,-13.0,-2.0,-41.0,-42.0,14.0,27849,4770,1,0.05048655247944271,0.0010772379618657763,18.0,16.0,18.75
2020-07-21,Central,1428,22,101.53,45.83,106.4,-31.0,-12.0,-1.0,-41.0,-43.0,15.0,27849,4770,1,0.051276526984810944,0.0007899745053682358,16.0,18.75,22.0
2020-07-22,Central,1451,23,103.21,45.57,106.65,-31.0,-12.0,-2.0,-42.0,-42.0,15.0,27849,4770,1,0.052102409422241376,0.0008258824374304284,18.75,22.0,19.5
2020-07-23,Central,1458,7,105.03,44.31,108.99,-32.0,-12.0,-4.0,-42.0,-42.0,16.0,27849,4770,1,0.05235376494667672,0.0002513555244353478,22.0,19.5,20.75
2020-07-24,Central,1467,9,118.49,47.65,123.08,-33.0,-11.0,-6.0,-41.0,-40.0,16.0,27849,4770,1,0.05267693633523645,0.00032317138855973286,19.5,20.75,15.5
2020-07-25,Central,1496,29,110.26,40.83,126.5,-35.0,-10.0,-13.0,-37.0,-22.0,9.0,27849,4770,1,0.05371826636504004,0.0010413300298035837,20.75,15.5,11.5
2020-07-26,Central,1511,15,92.04,37.3,100.84,-34.0,-14.0,-2.0,-39.0,-23.0,8.0,27849,4770,1,0.05425688534597293,0.0005386189809328881,15.5,11.5,11.5
2020-07-27,Central,1530,19,99.56,46.64,104.9,-30.0,-14.0,-4.0,-41.0,-42.0,14.0,27849,4770,1,0.05493913605515458,0.0006822507091816582,11.5,11.5,15.25
2020-07-28,Central,1538,8,102.77,46.24,107.93,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,27849,4770,1,0.055226399511652126,0.0002872634564975403,11.5,15.25,16.75
2020-07-29,Central,1568,30,105.6,47.67,109.43,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,27849,4770,1,0.0563036374735179,0.0010772379618657763,15.25,16.75,0.0
2020-07-30,Central,1575,7,109.82,46.04,111.63,-32.0,-12.0,-6.0,-41.0,-43.0,15.0,27849,4770,1,0.056554992997953246,0.0002513555244353478,16.75,0.0,0.0
2020-07-31,Central,1605,30,124.8,49.42,127.5,-32.0,-10.0,-4.0,-39.0,-41.0,15.0,27849,4770,1,0.05763223095981902,0.0010772379618657763,0.0,0.0,0.0
2020-08-01,Central,1626,21,116.76,42.81,132.95,-35.0,-7.0,-14.0,-35.0,-22.0,9.0,27849,4770,1,0.05838629753312507,0.0007540665733060433,0.0,0.0,0.0
2020-08-02,Central,1646,20,95.16,38.03,105.03,-33.0,-12.0,-3.0,-37.0,-23.0,8.0,27849,4770,1,0.059104456174368915,0.0007181586412438508,0.0,0.0,0.0
2020-08-03,Central,1658,12,107.79,48.82,110.12,-28.0,-11.0,-2.0,-39.0,-41.0,13.0,27849,4770,1,0.05953535135911523,0.00043089518474631047,0.0,0.0,0.0
2020-08-04,Central,1667,9,107.59,48.02,110.84,-29.0,-10.0,0.0,-39.0,-42.0,14.0,27849,4770,1,0.05985852274767496,0.00032317138855973286,0.0,0.0,0.0
2020-08-05,Central,1672,5,108.24,48.72,112.06,-29.0,-11.0,0.0,-39.0,-42.0,14.0,27849,4770,1,0.060038062407985926,0.0001795396603109627,0.0,0.0,0.0
2020-08-06,Central,1692,20,110.75,47.89,115.52,-30.0,-11.0,-1.0,-39.0,-42.0,15.0,27849,4770,1,0.06075622104922977,0.0007181586412438508,0.0,0.0,0.0
2020-08-07,Central,1719,27,125.32,49.93,131.55,-31.0,-10.0,-2.0,-38.0,-41.0,15.0,27849,4770,1,0.061725735214908976,0.0009695141656791985,0.0,0.0,0.0
2020-08-08,Central,1734,15,117.6,43.23,137.38,-34.0,-9.0,-10.0,-35.0,-22.0,9.0,27849,4770,1,0.062264354195841864,0.0005386189809328881,0.0,0.0,0.0
2020-07-01,Century City,54,2,104.51,47.38,105.97,-26.0,-9.0,-4.0,-37.0,-40.0,14.0,5513,7869,2,0.009795029929258117,0.00036277888626881915,2.5,2.0,2.25
2020-07-02,Century City,55,1,111.16,46.93,111.07,-25.0,-3.0,-3.0,-36.0,-42.0,14.0,5513,7869,2,0.009976419372392527,0.00018138944313440957,2.0,2.25,2.0
