Timestamp,Region,Risk Score,Risk Level
2020-08-08,La Mirada,1.7781021361485354,2
2020-08-08,La Puente,2.941303075968866,2
2020-08-08,La Verne,1.1359415297081035,1
2020-08-08,Lake Balboa,3.3436329886704566,3
2020-08-08,Lake Los Angeles,1.274427769695789,1
2020-08-08,Lakewood,1.4236557845750373,1
2020-08-08,Lancaster,3.8560726591226944,3
2020-08-08,Lawndale,1.5766353355301193,1
2020-08-08,Leimert Park,1.5937588935674623,1
2020-08-08,Lincoln Heights,3.203149668834286,3
2020-08-08,Lomita,0.9606006123525224,1
2020-08-08,Los Feliz,0.36262482788676575,0
2020-08-08,Lynwood,3.581351788013721,3
2020-08-08,Manhattan Beach,0.7281167802962242,0
2020-08-08,Mar Vista,0.721225942200904,0
2020-08-08,Maywood,3.8829900997425253,3
2020-08-08,Melrose,4.76811278095303,3
2020-08-08,Miracle Mile,1.390973536260656,1
2020-08-08,Monrovia,1.5325137254749313,1
2020-08-08,Montebello,3.258816883439322,3
2020-08-08,Monterey Park,1.1494899105178762,1
2020-08-08,Mt. Washington,3.4807778843388775,3
2020-08-08,North Hills,3.231710291524,3
2020-08-08,North Hollywood,5.915355809777899,3
2020-08-08,Northridge,2.1265896781457085,2
2020-08-08,Norwalk,3.345276968661372,3
2020-08-08,Pacoima,4.84899668907507,3
2020-08-08,Palmdale,5.059713595845295,3
2020-08-08,Palms,0.8905789927514995,1
2020-08-08,Panorama City,5.236055694154096,3
2020-08-08,Paramount,3.978704629978511,3
2020-08-08,Park La Brea,0.07310276750456554,0
2020-08-08,Pasadena,1.306216136413828,1
2020-08-08,Pico Rivera,3.307217972191497,3
2020-08-08,Playa Vista,0.7129233601866969,0
2020-08-08,Pomona,4.991590102095294,3
2020-08-08,Porter Ranch,0.8859352387629289,1
2020-08-08,Rancho Palos Verdes,0.387684507654705,0
2020-08-08,Redondo Beach,1.0660490983127333,1
2020-08-08,Reseda,3.152931285287183,3
2020-08-08,Rosemead,1.5043908053332262,1
2020-08-08,Rowland Heights,1.1443740620615908,1
2020-08-08,San Dimas,1.3670975993872505,1
2020-08-08,San Fernando,3.589439829741013,3
2020-08-08,San Gabriel,1.1054957446169806,1
2020-08-08,San Pedro,2.343431207276534,2
2020-08-08,Santa Clarita,2.471744876769916,2
2020-08-08,Santa Monica,0.8751216836890033,1
2020-08-08,Sherman Oaks,1.6453011767242045,1
2020-08-08,South El Monte,3.147745234942932,3
2020-08-08,South Gate,4.459340273301576,3
2020-08-08,South Park,6.1634680156567665,3
2020-08-08,South Pasadena,0.6619290167945052,0
2020-08-08,South Whittier,3.195796530814049,3
2020-08-08,Stevenson Ranch,0.5136469208359206,0
2020-08-08,Studio City,0.4131682801626331,0
2020-08-08,Sun Valley,2.2046908762947615,2
2020-08-08,Sunland,1.7904573708546943,2
2020-08-08,Sylmar,5.335147697226871,3
2020-08-08,Tarzana,1.1020664107422782,1
2020-08-08,Temple City,1.0729965282597833,1
2020-08-08,Torrance,1.2028033661479187,1
2020-08-08,Tujunga,1.2573804174792722,1
2020-08-08,University Park,2.473104725572735,2
2020-08-08,Valinda,2.6195688665090047,2
2020-08-08,Valley Glen,1.0046166744100147,1
2020-08-08,Van Nuys,3.326460128920931,3
2020-08-08,Venice,0.5694252002019494,0
2020-08-08,Vermont Knolls,2.813679236610777,2
2020-08-08,Vermont Vista,7.222343354087784,3
2020-08-08,Vernon Central,2149.497093038356,3
2020-08-08,Walnut,0.5465896506894987,0
2020-08-08,Watts,4.552691199445019,3
2020-08-08,West Adams,3.604938869549934,3
2020-08-08,West Covina,2.2816390491521346,2
2020-08-08,West Hills,0.8722586776002971,1
2020-08-08,West Hollywood,1.0744801613261576,1
2020-08-08,West Vernon,1858.2275065969914,3
2020-08-08,Westchester,0.7021617314901697,0
2020-08-08,Westlake,1.636623749604255,1
2020-08-08,Westwood,0.6082922939227612,0
2020-08-08,Whittier,2.450086667839758,2
2020-08-08,Wholesale District,20.84833938882958,3
2020-08-08,Willowbrook,3.4474651611306792,3
2020-08-08,Wilmington,3.9757735740741147,3
2020-08-08,Wilshire Center,0.594180226199948,0
2020-08-08,Winnetka,2.3679518134364956,2
2020-08-08,Woodland Hills,1.4880380441711654,1
2020-08-09,Acton,0.17040194095332575,0
2020-08-09,Agoura Hills,0.21609695636716983,0
2020-08-09,Alhambra,1.1293336235446934,1
2020-08-09,Altadena,1.0117751588973356,1
2020-08-09,Arcadia,0.9418705007680579,1
2020-08-09,Arleta,4.372835251390819,3
2020-08-09,Avalon,-1.8459699019738167,0
2020-08-09,Azusa,2.8478942419353284,2
2020-08-09,Baldwin Hills,1.6291673466079926,1
2020-08-09,Baldwin Park,3.56517986780884,3
2020-08-09,Bassett,1.1259514657394012,1
2020-08-09,Bell,3.9498570032530953,3
2020-08-09,Bell Gardens,3.5522160205589084,3
2020-08-09,Bellflower,2.7297613580786466,2
2020-08-09,Beverly Hills,0.9599836096275484,1
2020-08-09,Beverlywood,0.9318539186527854,1
2020-08-09,Boyle Heights,4.136591238533213,3
2020-08-09,Brentwood,0.31319403599694773,0
2020-08-09,Burbank,1.1477304410932547,1
2020-08-09,Calabasas,0.30891038719009023,0
2020-08-09,Canoga Park,2.7962018705909104,2
2020-08-09,Canyon Country,0.11473125442813606,0
2020-08-09,Carson,2.0271240097376637,2
2020-08-09,Castaic,2.9555860738081043,2
2020-08-09,Central,5.178756313891748,3
2020-08-09,Century City,0.8778452181284168,1
2020-08-09,Cerritos,0.6597354556470423,0
2020-08-09,Chatsworth,1.237562709955508,1
2020-08-09,Claremont,0.6893420214706496,0
2020-08-09,Cloverdale/Cochran,0.2828016560221411,0
2020-08-09,Compton,4.241999619531316,3
2020-08-09,Covina,2.144740805753374,2
2020-08-09,Crestview,3.263251200307056,3
2020-08-09,Culver City,0.5192803456973951,0
2020-08-09,Del Rey,1.023612419054875,1
2020-08-09,Diamond Bar,0.7473688523310545,0
2020-08-09,Downey,2.7474231818960964,2
2020-08-09,Downtown,1.8261243395627458,2
2020-08-09,Duarte,1.4516614418416829,1
2020-08-09,Eagle Rock,1.550501478062117,1
2020-08-09,East Hollywood,0.4145890123381569,0
2020-08-09,East Los Angeles,4.76549094731364,3
2020-08-09,Echo Park,0.198505891590828,0
2020-08-09,El Monte,4.480515495718814,3
2020-08-09,El Segundo,0.10054116705916566,0
2020-08-09,El Sereno,2.713265837930041,2
2020-08-09,Encino,0.7371093418643406,0
2020-08-09,Exposition Park,3.5292025688848803,3
2020-08-09,Gardena,1.9141924971343942,2
2020-08-09,Glassell Park,1.8519213676411999,2
2020-08-09,Glendale,1.6563848264026186,1
2020-08-09,Glendora,2.1090056014939536,2
2020-08-09,Granada Hills,2.3594751808118946,2
2020-08-09,Hacienda Heights,1.2883546696484285,1
2020-08-09,Hancock Park,0.7431249212897685,0
2020-08-09,Harbor City,1.2886452860047166,1
2020-08-09,Harbor Gateway,2.5672269573953694,2
2020-08-09,Harvard Heights,1.6698949133181908,1
2020-08-09,Harvard Park,12.452217332481169,3
2020-08-09,Hawthorne,2.355420457475919,2
2020-08-09,Highland Park,1.4982418002915947,1
2020-08-09,Hollywood,1.0809823252154793,1
2020-08-09,Hollywood Hills,0.5584140165836828,0
2020-08-09,Huntington Park,3.816677961866961,3
2020-08-09,Hyde Park,1.6773672144231098,1
2020-08-09,Inglewood,2.647470002264164,2
2020-08-09,Koreatown,0.6997291702186967,0
2020-08-09,La Canada Flintridge,0.09980932413545694,0
2020-08-09,La Mirada,1.2529017115856296,1
2020-08-09,La Puente,2.3885861483554867,2
2020-08-09,La Verne,0.895093481339892,1
2020-08-09,Lake Balboa,2.96248609805837,2
2020-08-09,Lake Los Angeles,0.7865057846725377,0
2020-08-09,Lakewood,1.4184726153441787,1
2020-08-09,Lancaster,3.2382273829360426,3
2020-08-09,Lawndale,1.6259365616198196,1
2020-08-09,Leimert Park,1.2926221844943993,1
2020-08-09,Lincoln Heights,2.817471786271999,2
2020-08-09,Lomita,0.84850623953142,0
2020-08-09,Los Feliz,0.2172541263811339,0
2020-08-09,Lynwood,3.222609577957459,3
2020-08-09,Manhattan Beach,0.47443104902562366,0
2020-08-09,Mar Vista,0.3880927074483534,0
2020-08-09,Maywood,4.406866089840864,3
2020-08-09,Melrose,4.10172787542035,3
2020-08-09,Miracle Mile,0.8860618958659495,1
2020-08-09,Monrovia,1.375342411379347,1
2020-08-09,Montebello,3.038738526553012,3
2020-08-09,Monterey Park,1.5653100048024005,1
2020-08-09,Mt. Washington,3.094794726236896,3
2020-08-09,North Hills,2.7081173168354447,2
2020-08-09,North Hollywood,4.6848978833100645,3
2020-08-09,Northridge,2.017622185711052,2
2020-08-09,Norwalk,2.987152274336797,3
2020-08-09,Pacoima,4.683281060972785,3
2020-08-09,Palmdale,4.155018794308388,3
2020-08-09,Palms,0.7741585477200669,0
2020-08-09,Panorama City,4.375883687736308,3
2020-08-09,Paramount,4.085049168657017,3
2020-08-09,Park La Brea,-0.07373447451329654,0
2020-08-09,Pasadena,1.1329468682806645,1
2020-08-09,Pico Rivera,2.707288251297145,2
2020-08-09,Playa Vista,1.160405847607859,1
2020-08-09,Pomona,4.393494798969109,3
2020-08-09,Porter Ranch,1.0461471094459704,1
2020-08-09,Rancho Palos Verdes,0.2550815272304106,0
2020-08-09,Redondo Beach,1.0526476684103343,1
2020-08-09,Reseda,2.9792062266901347,2
2020-08-09,Rosemead,1.3276469242107403,1
2020-08-09,Rowland Heights,0.9334827852052486,1
2020-08-09,San Dimas,1.0550621163483327,1
2020-08-09,San Fernando,3.7089311611564235,3
